#R	M		Pc	RhoC		y(r)?	beta		lovek2		Lam
11.4592	1.67816	153.103	0.658718	0.677163	0.216246	0.0548545	77.3354
11.4565	1.68003	153.78	0.659719	0.677316	0.21654	0.0547324	76.6409
11.4543	1.6819	154.457	0.660719	0.678392	0.216822	0.0545804	75.9323
11.4518	1.68376	155.135	0.661717	0.680109	0.217109	0.054403	75.1871
11.4495	1.68561	155.814	0.662714	0.681102	0.217392	0.0542547	74.4957
11.4469	1.68746	156.494	0.66371	0.681525	0.217678	0.0541265	73.8316
11.4476	1.68929	157.176	0.664704	0.685599	0.217902	0.0538874	73.1285
11.4421	1.69111	157.858	0.665697	0.683364	0.218241	0.0538381	72.496
11.4395	1.69293	158.541	0.666689	0.684529	0.218526	0.053684	71.8191
11.4402	1.69473	159.225	0.66768	0.687332	0.218746	0.0534953	71.2078
